"family","genus"
"Brassicaceae","Horwoodia"
"Brassicaceae","Ianhedgea"
"Brassicaceae","Iberis"
"Brassicaceae","Idahoa"
"Brassicaceae","Iodanthus"
"Brassicaceae","Ionopsidium"
"Brassicaceae","Irenepharsus"
"Brassicaceae","Isatis"
"Brassicaceae","Iskandera"
"Brassicaceae","Ivania"
"Brassicaceae","Kernera"
"Brassicaceae","Kremeriella"
"Brassicaceae","Lachnocapsa"
"Brassicaceae","Lachnoloma"
"Brassicaceae","Ladakiella"
"Brassicaceae","Leavenworthia"
"Brassicaceae","Leiocarpaea"
"Brassicaceae","Leiospora"
"Brassicaceae","Lepidium"
"Brassicaceae","Lepidostemon"
"Brassicaceae","Leptaleum"
"Brassicaceae","Leptoplax"
"Brassicaceae","Lesquerella"
"Brassicaceae","Lexarzanthe"
"Brassicaceae","Lithodraba"
"Brassicaceae","Litwinowia"
"Brassicaceae","Lobularia"
"Brassicaceae","Lunaria"
"Brassicaceae","Lyrocarpa"
"Brassicaceae","Macropodium"
"Brassicaceae","Malcolmia"
"Brassicaceae","Mancoa"
"Brassicaceae","Maresia"
"Brassicaceae","Mathewsia"
"Brassicaceae","Matthiola"
"Brassicaceae","Megacarpaea"
"Brassicaceae","Megadenia"
"Brassicaceae","Menkea"
"Brassicaceae","Menonvillea"
"Brassicaceae","Micrantha"
"Brassicaceae","Microlepidium"
"Brassicaceae","Microstigma"
"Brassicaceae","Microthlaspi"
"Brassicaceae","Morettia"
"Brassicaceae","Moricandia"
"Brassicaceae","Morisia"
"Brassicaceae","Mostacillastrum"
"Brassicaceae","Murbeckiella"
"Brassicaceae","Muricaria"
"Brassicaceae","Myagrum"
"Brassicaceae","Nasturtiopsis"
"Brassicaceae","Nasturtium"
"Brassicaceae","Neobeckia"
"Brassicaceae","Neotorularia"
"Brassicaceae","Nerisyrenia"
"Brassicaceae","Neslia"
"Brassicaceae","Neuontobotrys"
"Brassicaceae","Nevada"
"Brassicaceae","Noccaea"
"Brassicaceae","Noccidium"
"Brassicaceae","Notoceras"
"Brassicaceae","Notothlaspi"
"Brassicaceae","Ochthodium"
"Brassicaceae","Octoceras"
"Brassicaceae","Odontarrhena"
"Brassicaceae","Olimarabidopsis"
"Brassicaceae","Onuris"
"Brassicaceae","Oreophyton"
"Brassicaceae","Ornithocarpa"
"Brassicaceae","Orychophragmus"
"Brassicaceae","Otocarpus"
"Brassicaceae","Pachycladon"
"Brassicaceae","Pachymitus"
"Brassicaceae","Pachyneurum"
"Brassicaceae","Pachyphragma"
"Brassicaceae","Parlatoria"
"Brassicaceae","Parodiodoxa"
"Brassicaceae","Parolinia"
"Brassicaceae","Parrya"
"Brassicaceae","Paysonia"
"Brassicaceae","Pegaeophyton"
"Brassicaceae","Peltaria"
"Brassicaceae","Peltariopsis"
"Brassicaceae","Pennellia"
"Brassicaceae","Petrocallis"
"Brassicaceae","Petroravenia"
"Brassicaceae","Phlebolobium"
"Brassicaceae","Phlegmatospermum"
"Brassicaceae","Phoenicaulis"
"Brassicaceae","Phravenia"
"Brassicaceae","Phyllolepidum"
"Brassicaceae","Physaria"
"Brassicaceae","Physocardamum"
"Brassicaceae","Physoptychis"
"Brassicaceae","Physorhynchus"
"Brassicaceae","Planodes"
"Brassicaceae","Polyctenium"
"Brassicaceae","Polypsecadium"
"Brassicaceae","Pringlea"
"Brassicaceae","Pseuderucaria"
"Brassicaceae","Pseudoarabidopsis"
"Brassicaceae","Pseudocamelina"
"Brassicaceae","Pseudodraba"
"Brassicaceae","Pseudofortuynia"
"Brassicaceae","Pseudosempervivum"
"Brassicaceae","Pseudoturritis"
"Brassicaceae","Pseudovesicaria"
"Brassicaceae","Psychine"
"Brassicaceae","Pugionium"
"Brassicaceae","Pycnoplinthopsis"
"Brassicaceae","Pycnoplinthus"
"Brassicaceae","Quezeliantha"
"Brassicaceae","Raffenaldia"
"Brassicaceae","Raphanorhyncha"
"Brassicaceae","Raphanus"
"Brassicaceae","Rapistrum"
"Brassicaceae","Rhammatophyllum"
"Brassicaceae","Rhaphanorhyncha"
"Brassicaceae","Rhizobotrya"
"Brassicaceae","Ricotia"
"Brassicaceae","Robeschia"
"Brassicaceae","Romanschulzia"
"Brassicaceae","Rorippa"
"Brassicaceae","Rytidocarpus"
"Brassicaceae","Sandbergia"
"Brassicaceae","Sarcodraba"
"Brassicaceae","Savignya"
"Brassicaceae","Scambopus"
"Brassicaceae","Scapiarabis"
"Brassicaceae","Schimpera"
"Brassicaceae","Schizopetalon"
"Brassicaceae","Schouwia"
"Brassicaceae","Schrenkiella"
"Brassicaceae","Scoliaxon"
"Brassicaceae","Selenia"
"Brassicaceae","Shangrilaia"
"Brassicaceae","Sibara"
"Brassicaceae","Sibaropsis"
"Brassicaceae","Sinapidendron"
"Brassicaceae","Sinapis"
"Brassicaceae","Sinoarabis"
"Brassicaceae","Sisymbrella"
"Brassicaceae","Sisymbriopsis"
"Brassicaceae","Sisymbrium"
"Brassicaceae","Smelowskia"
"Brassicaceae","Sobolewskia"
"Brassicaceae","Solms-Laubachia"
"Brassicaceae","Sphaerocardamum"
"Brassicaceae","Spryginia"
"Brassicaceae","Stanleya"
"Brassicaceae","Stenopetalum"
"Brassicaceae","Sterigmostemum"
"Brassicaceae","Stevenia"
"Brassicaceae","Straussiella"
"Brassicaceae","Streptanthella"
"Brassicaceae","Streptanthus"
"Brassicaceae","Streptoloma"
"Brassicaceae","Strigosella"
"Brassicaceae","Subularia"
"Brassicaceae","Succowia"
"Brassicaceae","Synstemon"
"Brassicaceae","Synthlipsis"
"Brassicaceae","Tchihatchewia"
"Brassicaceae","Teesdalia"
"Brassicaceae","Terraria"
"Brassicaceae","Tetracme"
"Brassicaceae","Thelypodiopsis"
"Brassicaceae","Thelypodium"
"Brassicaceae","Thlaspi"
"Brassicaceae","Thysanocarpus"
"Brassicaceae","Tomostima"
"Brassicaceae","Trachystoma"
"Brassicaceae","Trichotolinum"
"Brassicaceae","Tropidocarpum"
"Brassicaceae","Turritis"
"Brassicaceae","Vella"
"Brassicaceae","Veselskya"
"Brassicaceae","Warea"
"Brassicaceae","Weberbauera"
"Brassicaceae","Xerodraba"
"Brassicaceae","Yinshania"
"Brassicaceae","Yosemitea"
"Brassicaceae","Zerdana"
"Brassicaceae","Zilla"
"Brassicaceae","Zuvanda"
"Aextoxicaceae","Aextoxicon"
"Berberidopsidaceae","Berberidopsis"
"Berberidopsidaceae","Streptothamnus"
"Olacaceae","Anacolosa"
"Olacaceae","Aptandra"
"Olacaceae","Brachynema"
"Olacaceae","Cathedra"
"Olacaceae","Chaunochiton"
"Olacaceae","Coula"
"Olacaceae","Curupira"
"Olacaceae","Diogoa"
"Olacaceae","Douradoa"
"Olacaceae","Dulacia"
"Olacaceae","Engomegoma"
"Olacaceae","Erythropalum"
"Olacaceae","Harmandia"
"Olacaceae","Heisteria"
"Olacaceae","Hondurodendron"
"Olacaceae","Maburea"
"Olacaceae","Malania"
"Olacaceae","Minquartia"
"Olacaceae","Ochanostachys"
"Olacaceae","Octoknema"
"Olacaceae","Olax"
"Olacaceae","Ongokea"
"Olacaceae","Phanerodiscus"
"Olacaceae","Ptychopetalum"
"Olacaceae","Scorodocarpus"
"Olacaceae","Strombosia"
"Olacaceae","Strombosiopsis"
"Olacaceae","Tetrastylidium"
"Olacaceae","Ximenia"
"Opiliaceae","Agonandra"
"Opiliaceae","Anthobolus"
"Opiliaceae","Cansjera"
"Opiliaceae","Champereia"
"Opiliaceae","Gjellerupia"
"Opiliaceae","Lepionurus"
"Opiliaceae","Melientha"
"Opiliaceae","Opilia"
"Opiliaceae","Pentarhopalopilia"
"Opiliaceae","Rhopalopilia"
"Opiliaceae","Urobotrya"
"Balanophoraceae","Balanophora"
"Balanophoraceae","Chlamydophytum"
"Balanophoraceae","Corynaea"
"Balanophoraceae","Dactylanthus"
"Balanophoraceae","Ditepalanthus"
"Balanophoraceae","Exorhopala"
"Balanophoraceae","Hachettea"
"Balanophoraceae","Helosis"
"Balanophoraceae","Langsdorffia"
"Balanophoraceae","Lathrophytum"
"Balanophoraceae","Lophophytum"
"Balanophoraceae","Mystropetalon"
"Balanophoraceae","Ombrophytum"
"Balanophoraceae","Rhopalocnemis"
"Balanophoraceae","Sarcophyte"
"Balanophoraceae","Scybalium"
"Balanophoraceae","Thonningia"
"Santalaceae","Acanthosyris"
"Santalaceae","Amphorogyne"
"Santalaceae","Antidaphne"
"Santalaceae","Arceuthobium"
"Santalaceae","Buckleya"
"Santalaceae","Cervantesia"
"Santalaceae","Choretrum"
"Santalaceae","Colpoon"
"Santalaceae","Comandra"
"Santalaceae","Daenikera"
"Santalaceae","Dendromyza"
"Santalaceae","Dendrophthora"
"Santalaceae","Dendrotrophe"
"Santalaceae","Dufrenoya"
"Santalaceae","Eubrachion"
"Santalaceae","Exocarpos"
"Santalaceae","Geocaulon"
"Santalaceae","Ginalloa"
"Santalaceae","Iodina"
"Santalaceae","Korthalsella"
"Santalaceae","Kunkeliella"
"Santalaceae","Lepidoceras"
"Santalaceae","Leptomeria"
"Santalaceae","Mida"
"Santalaceae","Myoschilos"
"Santalaceae","Nanodea"
"Santalaceae","Nestronia"
"Santalaceae","Notothixos"
"Santalaceae","Okoubaka"
"Santalaceae","Omphacomeria"
"Santalaceae","Osyridicarpos"
"Santalaceae","Osyris"
"Santalaceae","Phacellaria"
"Santalaceae","Phoradendron"
"Santalaceae","Pilgerina"
"Santalaceae","Pyrularia"
"Santalaceae","Razoumofskya"
"Santalaceae","Rhoiacarpos"
"Santalaceae","Santalum"
"Santalaceae","Scleropyrum"
"Santalaceae","Spirogardnera"
"Santalaceae","Staufferia"
"Santalaceae","Thesidium"
"Santalaceae","Thesium"
"Santalaceae","Viscum"
"Misodendraceae","Misodendrum"
"Schoepfiaceae","Arjona"
"Schoepfiaceae","Quinchamalium"
"Schoepfiaceae","Schoepfia"
"Loranthaceae","Actinanthella"
"Loranthaceae","Aetanthus"
"Loranthaceae","Agelanthus"
"Loranthaceae","Alepis"
"Loranthaceae","Amyema"
"Loranthaceae","Amylotheca"
"Loranthaceae","Atkinsonia"
"Loranthaceae","Bakerella"
"Loranthaceae","Baratranthus"
"Loranthaceae","Benthamina"
"Loranthaceae","Berhautia"
"Loranthaceae","Cecarria"
"Loranthaceae","Cladocolea"
"Loranthaceae","Cyne"
"Loranthaceae","Dactyliophora"
"Loranthaceae","Decaisnina"
"Loranthaceae","Dendropemon"
"Loranthaceae","Dendrophthoe"
"Loranthaceae","Desmaria"
"Loranthaceae","Diplatia"
"Loranthaceae","Distrianthes"
"Loranthaceae","Elytranthe"
"Loranthaceae","Emelianthe"
"Loranthaceae","Englerina"
"Loranthaceae","Erianthemum"
"Loranthaceae","Gaiadendron"
"Loranthaceae","Globimetula"
"Loranthaceae","Helicanthes"
"Loranthaceae","Helixanthera"
"Loranthaceae","Ileostylus"
"Loranthaceae","Ixocactus"
"Loranthaceae","Lampas"
"Loranthaceae","Lepeostegeres"
"Loranthaceae","Lepidaria"
"Loranthaceae","Ligaria"
"Loranthaceae","Loranthus"
"Loranthaceae","Loxanthera"
"Loranthaceae","Lysiana"
"Loranthaceae","Macrosolen"
"Loranthaceae","Moquiniella"
"Loranthaceae","Muellerina"
"Loranthaceae","Notanthera"
"Loranthaceae","Nuytsia"
"Loranthaceae","Oedina"
"Loranthaceae","Oliverella"
"Loranthaceae","Oncella"
"Loranthaceae","Oncocalyx"
"Loranthaceae","Oryctanthus"
"Loranthaceae","Oryctina"
"Loranthaceae","Panamanthus"
"Loranthaceae","Papuanthes"
"Loranthaceae","Pedistylis"
"Loranthaceae","Peraxilla"
"Loranthaceae","Phragmanthera"
"Loranthaceae","Phthirusa"
"Loranthaceae","Plicosepalus"
"Loranthaceae","Psittacanthus"
"Loranthaceae","Scurrula"
"Loranthaceae","Septulina"
"Loranthaceae","Socratina"
"Loranthaceae","Sogerianthe"
"Loranthaceae","Spragueanella"
"Loranthaceae","Struthanthus"
"Loranthaceae","Tapinanthus"
"Loranthaceae","Taxillus"
"Loranthaceae","Thaumasianthes"
"Loranthaceae","Tolypanthus"
"Loranthaceae","Trilepidea"
"Loranthaceae","Tripodanthus"
"Loranthaceae","Tristerix"
"Loranthaceae","Trithecanthera"
"Loranthaceae","Tupeia"
"Loranthaceae","Vanwykia"
"Frankeniaceae","Frankenia"
"Tamaricaceae","Myricaria"
"Tamaricaceae","Reaumuria"
"Tamaricaceae","Tamarix"
"Plumbaginaceae","Acantholimon"
"Plumbaginaceae","Aegialitis"
"Plumbaginaceae","Armeria"
"Plumbaginaceae","Bamiania"
"Plumbaginaceae","Bukiniczia"
"Plumbaginaceae","Cephalorhizum"
"Plumbaginaceae","Ceratostigma"
"Plumbaginaceae","Chaetolimon"
"Plumbaginaceae","Dictyolimon"
"Plumbaginaceae","Dyerophytum"
"Plumbaginaceae","Eremolimon"
"Plumbaginaceae","Goniolimon"
"Plumbaginaceae","Ikonnikovia"
"Plumbaginaceae","Limoniastrum"
"Plumbaginaceae","Limoniopsis"
"Plumbaginaceae","Limonium"
"Plumbaginaceae","Muellerolimon"
"Plumbaginaceae","Neogontscharovia"
"Plumbaginaceae","Plumbagella"
"Plumbaginaceae","Plumbago"
"Plumbaginaceae","Popoviolimon"
"Plumbaginaceae","Psylliostachys"
"Plumbaginaceae","Vassilczenkoa"
"Polygonaceae","Acanthoscyphus"
"Polygonaceae","Aconogonon"
"Polygonaceae","Afrobrunnichia"
"Polygonaceae","Antenoron"
"Polygonaceae","Antigonon"
"Polygonaceae","Aristocapsa"
"Polygonaceae","Atraphaxis"
"Polygonaceae","Bistorta"
"Polygonaceae","Brunnichia"
"Polygonaceae","Calligonum"
"Polygonaceae","Centrostegia"
"Polygonaceae","Chorizanthe"
"Polygonaceae","Coccoloba"
"Polygonaceae","Dedeckera"
"Polygonaceae","Dodecahema"
"Polygonaceae","Duma"
"Polygonaceae","Emex"
"Polygonaceae","Eriogonum"
"Polygonaceae","Eskemukerjea"
"Polygonaceae","Fagopyrum"
"Polygonaceae","Fallopia"
"Polygonaceae","Gilmania"
"Polygonaceae","Goodmania"
"Polygonaceae","Gymnopodium"
"Polygonaceae","Harfordia"
"Polygonaceae","Hollisteria"
"Polygonaceae","Homalocladium"
"Polygonaceae","Johanneshowellia"
"Polygonaceae","Knorringia"
"Polygonaceae","Koenigia"
"Polygonaceae","Lastarriaea"
"Polygonaceae","Leptogonum"
"Polygonaceae","Mucronea"
"Polygonaceae","Muehlenbeckia"
"Polygonaceae","Nemacaulis"
"Polygonaceae","Neomillspaughia"
"Polygonaceae","Oxygonum"
"Polygonaceae","Oxyria"
"Polygonaceae","Oxytheca"
"Polygonaceae","Persicaria"
"Polygonaceae","Podopterus"
"Polygonaceae","Polygonella"
"Polygonaceae","Polygonum"
"Polygonaceae","Pteropyrum"
"Polygonaceae","Pterostegia"
"Polygonaceae","Reynoutria"
"Polygonaceae","Rheum"
"Polygonaceae","Rumex"
"Polygonaceae","Ruprechtia"
"Polygonaceae","Sidotheca"
"Polygonaceae","Stenogonum"
"Polygonaceae","Symmeria"
"Polygonaceae","Systenotheca"
"Polygonaceae","Triplaris"
"Droseraceae","Aldrovanda"
"Droseraceae","Dionaea"
"Droseraceae","Drosera"
"Nepenthaceae","Nepenthes"
"Drosophyllaceae","Drosophyllum"
"Dioncophyllaceae","Dioncophyllum"
"Dioncophyllaceae","Habropetalum"
"Dioncophyllaceae","Triphyophyllum"
"Ancistrocladaceae","Ancistrocladus"
"Rhabdodendraceae","Rhabdodendron"
"Simmondsiaceae","Simmondsia"
"Physenaceae","Physena"
"Asteropeiaceae","Asteropeia"
"Macarthuriaceae","Macarthuria"
"Microteaceae","Microtea"
"Caryophyllaceae","Acanthophyllum"
"Caryophyllaceae","Achyronychia"
"Caryophyllaceae","Agrostemma"
"Caryophyllaceae","Allochrusa"
"Caryophyllaceae","Alsinidendron"
"Caryophyllaceae","Ankyropetalum"
"Caryophyllaceae","Arenaria"
"Caryophyllaceae","Atocion"
"Caryophyllaceae","Bolanthus"
"Caryophyllaceae","Brachystemma"
"Caryophyllaceae","Bufonia"
"Caryophyllaceae","Cardionema"
"Caryophyllaceae","Cerastium"
"Caryophyllaceae","Cerdia"
"Caryophyllaceae","Cherleria"
"Caryophyllaceae","Colobanthus"
"Caryophyllaceae","Cometes"
"Caryophyllaceae","Corrigiola"
"Caryophyllaceae","Cyathophylla"
"Caryophyllaceae","Dianthus"
"Caryophyllaceae","Diaphanoptera"
"Caryophyllaceae","Dicheranthus"
"Caryophyllaceae","Dichodon"
"Caryophyllaceae","Drymaria"
"Caryophyllaceae","Drypis"
"Caryophyllaceae","Eremogone"
"Caryophyllaceae","Eudianthe"
"Caryophyllaceae","Geocarpon"
"Caryophyllaceae","Gymnocarpos"
"Caryophyllaceae","Gypsophila"
"Caryophyllaceae","Habrosia"
"Caryophyllaceae","Hartmaniella"
"Caryophyllaceae","Haya"
"Caryophyllaceae","Herniaria"
"Caryophyllaceae","Holosteum"
"Caryophyllaceae","Honckenya"
"Caryophyllaceae","Illecebrum"
"Caryophyllaceae","Kabulia"
"Caryophyllaceae","Krauseola"
"Caryophyllaceae","Lepyrodiclis"
"Caryophyllaceae","Loeflingia"
"Caryophyllaceae","Lychnis"
"Caryophyllaceae","Microphyes"
"Caryophyllaceae","Minuartia"
"Caryophyllaceae","Moehringia"
"Caryophyllaceae","Moenchia"
"Caryophyllaceae","Mononeuria"
"Caryophyllaceae","Myosoton"
"Caryophyllaceae","Ochotonophila"
"Caryophyllaceae","Ortegia"
"Caryophyllaceae","Paronychia"
"Caryophyllaceae","Pentacaena"
"Caryophyllaceae","Pentastemonodiscus"
"Caryophyllaceae","Petrocoptis"
"Caryophyllaceae","Petrorhagia"
"Caryophyllaceae","Philippiella"
"Caryophyllaceae","Phrynella"
"Caryophyllaceae","Pinosia"
"Caryophyllaceae","Pirinia"
"Caryophyllaceae","Pleioneura"
"Caryophyllaceae","Plettkea"
"Caryophyllaceae","Pollichia"
"Caryophyllaceae","Polycarpaea"
"Caryophyllaceae","Polycarpon"
"Caryophyllaceae","Polytepalum"
"Caryophyllaceae","Psammophiliella"
"Caryophyllaceae","Pseudocherleria"
"Caryophyllaceae","Pseudostellaria"
"Caryophyllaceae","Pteranthus"
"Caryophyllaceae","Pycnophyllopsis"
"Caryophyllaceae","Pycnophyllum"
"Caryophyllaceae","Reicheella"
"Caryophyllaceae","Sabulina"
"Caryophyllaceae","Sagina"
"Caryophyllaceae","Sanctambrosia"
"Caryophyllaceae","Saponaria"
"Caryophyllaceae","Schiedea"
"Caryophyllaceae","Scleranthopsis"
"Caryophyllaceae","Scleranthus"
"Caryophyllaceae","Sclerocephalus"
"Caryophyllaceae","Scopulophila"
"Caryophyllaceae","Silene"
"Caryophyllaceae","Spergula"
"Caryophyllaceae","Spergularia"
"Caryophyllaceae","Sphaerocoma"
"Caryophyllaceae","Stellaria"
"Caryophyllaceae","Stipulicida"
"Caryophyllaceae","Telephium"
"Caryophyllaceae","Thurya"
"Caryophyllaceae","Thylacospermum"
"Caryophyllaceae","Vaccaria"
"Caryophyllaceae","Velezia"
"Caryophyllaceae","Wilhelmsia"
"Caryophyllaceae","Xerotia"
"Achatocarpaceae","Achatocarpus"
"Achatocarpaceae","Phaulothamnus"
"Amaranthaceae","Achyranthes"
"Amaranthaceae","Achyropsis"
"Amaranthaceae","Acroglochin"
"Amaranthaceae","Aerva"
"Amaranthaceae","Agriophyllum"
"Amaranthaceae","Allenrolfea"
"Amaranthaceae","Allmania"
"Amaranthaceae","Allmaniopsis"
"Amaranthaceae","Alternanthera"
"Amaranthaceae","Amaranthus"
"Amaranthaceae","Anabasis"
"Amaranthaceae","Anthochlamys"
"Amaranthaceae","Aphanisma"
"Amaranthaceae","Archiatriplex"
"Amaranthaceae","Arthraerua"
"Amaranthaceae","Arthrocnemum"
"Amaranthaceae","Arthrophytum"
"Amaranthaceae","Atriplex"
"Amaranthaceae","Axyris"
"Amaranthaceae","Baolia"
"Amaranthaceae","Bassia"
"Amaranthaceae","Beta"
"Amaranthaceae","Bienertia"
"Amaranthaceae","Blitum"
"Amaranthaceae","Blutaparon"
"Amaranthaceae","Bosea"
"Amaranthaceae","Calicorema"
"Amaranthaceae","Camphorosma"
"Amaranthaceae","Celosia"
"Amaranthaceae","Centema"
"Amaranthaceae","Centemopsis"
"Amaranthaceae","Ceratocarpus"
"Amaranthaceae","Chamissoa"
"Amaranthaceae","Charpentiera"
"Amaranthaceae","Chenolea"
"Amaranthaceae","Chenopodiastrum"
"Amaranthaceae","Chenopodium"
"Amaranthaceae","Chionothrix"
"Amaranthaceae","Corispermum"
"Amaranthaceae","Cornulaca"
"Amaranthaceae","Cyathobasis"
"Amaranthaceae","Cyathula"
"Amaranthaceae","Cycloloma"
"Amaranthaceae","Dasysphaera"
"Amaranthaceae","Deeringia"
"Amaranthaceae","Didymanthus"
"Amaranthaceae","Digera"
"Amaranthaceae","Dissocarpus"
"Amaranthaceae","Dysphania"
"Amaranthaceae","Enchylaena"
"Amaranthaceae","Eokochia"
"Amaranthaceae","Eremophea"
"Amaranthaceae","Eriostylos"
"Amaranthaceae","Exomis"
"Amaranthaceae","Extriplex"
"Amaranthaceae","Fadenia"
"Amaranthaceae","Froelichia"
"Amaranthaceae","Gamanthus"
"Amaranthaceae","Girgensohnia"
"Amaranthaceae","Gomphrena"
"Amaranthaceae","Gossypianthus"
"Amaranthaceae","Grayia"
"Amaranthaceae","Grubovia"
"Amaranthaceae","Guilleminea"
"Amaranthaceae","Hablitzia"
"Amaranthaceae","Halanthium"
"Amaranthaceae","Halarchon"
"Amaranthaceae","Halimocnemis"
"Amaranthaceae","Halocharis"
"Amaranthaceae","Halocnemum"
"Amaranthaceae","Halogeton"
"Amaranthaceae","Halopeplis"
"Amaranthaceae","Halostachys"
"Amaranthaceae","Haloxylon"
"Amaranthaceae","Hebanthe"
"Amaranthaceae","Hebanthodes"
"Amaranthaceae","Hemichroa"
"Amaranthaceae","Henonia"
"Amaranthaceae","Herbstia"
"Amaranthaceae","Hermbstaedtia"
"Amaranthaceae","Heterostachys"
"Amaranthaceae","Holmbergia"
"Amaranthaceae","Horaninovia"
"Amaranthaceae","Iljinia"
"Amaranthaceae","Indobanalia"
"Amaranthaceae","Irenella"
"Amaranthaceae","Iresine"
"Amaranthaceae","Kali"
"Amaranthaceae","Kalidium"
"Amaranthaceae","Krascheninnikovia"
"Amaranthaceae","Kyphocarpa"
"Amaranthaceae","Lagenantha"
"Amaranthaceae","Lagrezia"
"Amaranthaceae","Lecosia"
"Amaranthaceae","Leucosphaera"
"Amaranthaceae","Lipandra"
"Amaranthaceae","Lithophila"
"Amaranthaceae","Lopriorea"
"Amaranthaceae","Maireana"
"Amaranthaceae","Malacocera"
"Amaranthaceae","Marcelliopsis"
"Amaranthaceae","Mechowia"
"Amaranthaceae","Meiomeria"
"Amaranthaceae","Microcnemum"
"Amaranthaceae","Microgynoecium"
"Amaranthaceae","Micromonolepis"
"Amaranthaceae","Nanophyton"
"Amaranthaceae","Nelsia"
"Amaranthaceae","Neobassia"
"Amaranthaceae","Neocentema"
"Amaranthaceae","Neokochia"
"Amaranthaceae","Nitrophila"
"Amaranthaceae","Nitrosalsola"
"Amaranthaceae","Noaea"
"Amaranthaceae","Nothosaerva"
"Amaranthaceae","Nototrichium"
"Amaranthaceae","Nucularia"
"Amaranthaceae","Nyssanthes"
"Amaranthaceae","Ofaiston"
"Amaranthaceae","Omegandra"
"Amaranthaceae","Oreobliton"
"Amaranthaceae","Osteocarpum"
"Amaranthaceae","Oxybasis"
"Amaranthaceae","Pandiaka"
"Amaranthaceae","Patellifolia"
"Amaranthaceae","Pedersenia"
"Amaranthaceae","Petrosimonia"
"Amaranthaceae","Pfaffia"
"Amaranthaceae","Piptoptera"
"Amaranthaceae","Pleuropetalum"
"Amaranthaceae","Pleuropterantha"
"Amaranthaceae","Polycnemum"
"Amaranthaceae","Polyrhabda"
"Amaranthaceae","Proatriplex"
"Amaranthaceae","Pseudogomphrena"
"Amaranthaceae","Pseudoplantago"
"Amaranthaceae","Pseudosericocoma"
"Amaranthaceae","Psilotrichopsis"
"Amaranthaceae","Psilotrichum"
"Amaranthaceae","Ptilotus"
"Amaranthaceae","Pupalia"
"Amaranthaceae","Quaternella"
"Amaranthaceae","Rhaphidophyton"
"Amaranthaceae","Rosifax"
"Amaranthaceae","Roycea"
"Amaranthaceae","Salicornia"
"Amaranthaceae","Salsola"
"Amaranthaceae","Saltia"
"Amaranthaceae","Sarcocornia"
"Amaranthaceae","Sclerolaena"
"Amaranthaceae","Sedobassia"
"Amaranthaceae","Seidlitzia"
"Amaranthaceae","Sericocoma"
"Amaranthaceae","Sericocomopsis"
"Amaranthaceae","Sericorema"
"Amaranthaceae","Sericostachys"
"Amaranthaceae","Sevada"
"Amaranthaceae","Siamosia"
"Amaranthaceae","Spinacia"
"Amaranthaceae","Spirobassia"
"Amaranthaceae","Stilbanthus"
"Amaranthaceae","Stutzia"
"Amaranthaceae","Suaeda"
"Amaranthaceae","Suckleya"
"Amaranthaceae","Sympegma"
"Amaranthaceae","Tecticornia"
"Amaranthaceae","Threlkeldia"
"Amaranthaceae","Tidestromia"
"Amaranthaceae","Traganopsis"
"Amaranthaceae","Traganum"
"Amaranthaceae","Trichuriella"
"Amaranthaceae","Volkensinia"
"Amaranthaceae","Woehleria"
"Amaranthaceae","Xerosiphon"
"Stegnospermataceae","Stegnosperma"
"Limeaceae","Limeum"
"Lophiocarpaceae","Corbichonia"
"Lophiocarpaceae","Lophiocarpus"
"Kewaceae","Kewa"
"Barbeuiaceae","Barbeuia"
"Gisekiaceae","Gisekia"
"Aizoaceae","Acrodon"
"Aizoaceae","Acrosanthes"
"Aizoaceae","Aizoanthemum"
"Aizoaceae","Aizoon"
"Aizoaceae","Aloinopsis"
"Aizoaceae","Antegibbaeum"
"Aizoaceae","Antimima"
"Aizoaceae","Apatesia"
"Aizoaceae","Aptenia"
"Aizoaceae","Arenifera"
"Aizoaceae","Argyroderma"
"Aizoaceae","Astridia"
"Aizoaceae","Bergeranthus"
"Aizoaceae","Bijlia"
"Aizoaceae","Braunsia"
"Aizoaceae","Brianhuntleya"
"Aizoaceae","Carpanthea"
"Aizoaceae","Carpobrotus"
"Aizoaceae","Carruanthus"
"Aizoaceae","Caryotophora"
"Aizoaceae","Cephalophyllum"
"Aizoaceae","Cerochlamys"
"Aizoaceae","Chasmatophyllum"
"Aizoaceae","Cheiridopsis"
"Aizoaceae","Circandra"
"Aizoaceae","Cleretum"
"Aizoaceae","Conicosia"
"Aizoaceae","Conophytum"
"Aizoaceae","Corpuscularia"
"Aizoaceae","Cylindrophyllum"
"Aizoaceae","Cypselea"
"Aizoaceae","Delosperma"
"Aizoaceae","Dicrocaulon"
"Aizoaceae","Didymaotus"
"Aizoaceae","Dinteranthus"
"Aizoaceae","Diplosoma"
"Aizoaceae","Disphyma"
"Aizoaceae","Dracophilus"
"Aizoaceae","Drosanthemum"
"Aizoaceae","Eberlanzia"
"Aizoaceae","Ebracteola"
"Aizoaceae","Enarganthe"
"Aizoaceae","Erepsia"
"Aizoaceae","Esterhuysenia"
"Aizoaceae","Faucaria"
"Aizoaceae","Fenestraria"
"Aizoaceae","Frithia"
"Aizoaceae","Galenia"
"Aizoaceae","Gibbaeum"
"Aizoaceae","Glottiphyllum"
"Aizoaceae","Gunniopsis"
"Aizoaceae","Hereroa"
"Aizoaceae","Hymenogyne"
"Aizoaceae","Ihlenfeldtia"
"Aizoaceae","Jacobsenia"
"Aizoaceae","Jensenobotrya"
"Aizoaceae","Jordaaniella"
"Aizoaceae","Juttadinteria"
"Aizoaceae","Khadia"
"Aizoaceae","Lampranthus"
